Dataset_Setting,Model_Type,Layers,Heads,PE_Type,Use_Residual,Attention_Only,LR,Final_Sample_CE,Final_Theory_CE,Final_Sample_KL,Final_Theory_KL
Markov_V2_O1,performer,2,2,rope,True,True,0.0001,2.00365,2.01668,2.00365,1.48896
Markov_V2_O1,performer,2,2,rope,False,True,3e-05,1.69339,1.70395,1.69339,1.50061
Markov_V2_O1,performer,2,2,absolute,True,False,3e-05,1.83833,1.84785,1.83833,1.52668
Markov_V2_O1,performer,1,1,absolute,False,True,3e-05,1.93757,1.94548,1.93757,1.56617
Markov_V2_O1,performer,1,2,rope,False,False,0.0005,2.2698,2.25699,2.2698,1.5961
Markov_V2_O1,performer,1,1,absolute,False,True,0.0001,1.85153,1.85323,1.85153,1.72887
Markov_V2_O1,performer,1,1,absolute,True,False,3e-05,2.55531,2.56554,2.55531,2.11967
Markov_V2_O1,performer,2,2,absolute,True,True,0.0001,2.19457,2.19378,2.19457,2.18148
Markov_V2_O1,standard,1,2,rpe,True,False,3e-05,0.25084,0.23716,0.25084,0.00351
Markov_V2_O1,standard,1,2,absolute,False,False,0.0005,0.57601,0.57106,0.57601,0.01458
Markov_V2_O1,standard,1,2,rope,False,False,0.0005,0.64685,0.64889,0.64685,0.01542
Markov_V2_O1,standard,2,2,rpe,False,False,0.0001,0.38705,0.38328,0.38705,0.02501
Markov_V2_O1,standard,2,1,rope,False,True,3e-05,0.56998,0.56301,0.56998,0.02753
Markov_V2_O1,standard,2,2,absolute,True,False,3e-05,0.68061,0.67963,0.68061,0.02918
Markov_V2_O1,standard,2,2,rope,True,False,0.0001,0.24262,0.23708,0.24262,0.03055
Markov_V2_O1,standard,1,1,rpe,False,False,0.0005,0.17451,0.1804,0.17451,0.03578
Markov_V2_O1,standard,1,2,rpe,False,True,0.0005,0.52598,0.52228,0.52598,0.04382
Markov_V2_O1,standard,2,2,absolute,False,False,0.0005,0.22071,0.21763,0.22071,0.04434
Markov_V2_O1,standard,1,1,rpe,True,False,0.0001,0.50636,0.50454,0.50636,0.04928
Markov_V2_O1,standard,1,2,absolute,True,True,3e-05,0.38057,0.37427,0.38057,0.0525
Markov_V2_O1,standard,1,2,rpe,True,False,0.0005,0.68157,0.68477,0.68157,0.05433
Markov_V2_O1,standard,1,1,rope,True,False,0.0005,0.25008,0.24946,0.25008,0.05586
Markov_V2_O1,standard,1,2,rpe,False,False,3e-05,0.66098,0.66261,0.66098,0.0578
Markov_V2_O1,standard,1,2,rpe,True,True,0.0001,0.61904,0.6162,0.61904,0.07008
Markov_V2_O1,standard,1,2,absolute,False,False,0.0001,0.66013,0.66118,0.66013,0.07041
Markov_V2_O1,standard,1,2,rope,False,True,0.0001,0.52938,0.53431,0.52938,0.07126
Markov_V2_O1,standard,2,2,rope,True,True,3e-05,0.32466,0.31538,0.32466,0.07634
Markov_V2_O1,standard,1,2,absolute,False,True,0.0005,0.36825,0.36441,0.36825,0.077
Markov_V2_O1,standard,1,1,rope,True,False,0.0001,0.29449,0.29577,0.29449,0.07967
Markov_V2_O1,standard,1,1,rope,True,True,3e-05,0.69147,0.69102,0.69147,0.0839
Markov_V2_O1,standard,2,1,rope,True,False,0.0005,0.72697,0.72696,0.72697,0.08858
Markov_V2_O1,standard,1,1,rpe,False,True,3e-05,0.77602,0.77254,0.77602,0.08911
Markov_V2_O1,standard,1,1,rpe,False,False,0.0001,0.6907,0.69908,0.6907,0.09193
Markov_V2_O1,standard,2,1,rope,True,False,3e-05,0.71801,0.71894,0.71801,0.0927
Markov_V2_O1,standard,2,2,rpe,False,True,0.0001,0.29833,0.29415,0.29833,0.09726
Markov_V2_O1,standard,2,2,absolute,False,False,0.0001,0.46749,0.45897,0.46749,0.10012
Markov_V2_O1,standard,1,2,rpe,True,True,3e-05,0.7807,0.78516,0.7807,0.10039
Markov_V2_O1,standard,1,2,rope,True,False,3e-05,0.53248,0.52789,0.53248,0.10122
Markov_V2_O1,standard,2,2,rpe,True,True,3e-05,0.61122,0.61202,0.61122,0.10484
Markov_V2_O1,standard,2,2,absolute,False,False,3e-05,0.4884,0.48096,0.4884,0.10973
Markov_V2_O1,standard,1,2,absolute,False,True,0.0001,0.63321,0.62576,0.63321,0.11069
Markov_V2_O1,standard,1,2,rpe,False,False,0.0005,0.66678,0.66562,0.66678,0.11827
Markov_V2_O1,standard,1,1,absolute,True,True,3e-05,0.68689,0.68736,0.68689,0.1216
Markov_V2_O1,standard,1,1,rope,False,False,0.0001,0.65804,0.65927,0.65804,0.12162
Markov_V2_O1,standard,2,2,absolute,True,True,0.0001,0.74135,0.74229,0.74135,0.14184
Markov_V2_O1,standard,2,2,rpe,True,True,0.0005,0.42741,0.43301,0.42741,0.14636
Markov_V2_O1,standard,1,1,absolute,True,False,0.0001,0.7367,0.73337,0.7367,0.15439
Markov_V2_O1,standard,2,2,rope,True,True,0.0001,0.79974,0.79664,0.79974,0.16185
Markov_V2_O1,standard,2,1,rpe,False,False,0.0005,0.6426,0.6427,0.6426,0.16597
Markov_V2_O1,standard,2,1,absolute,True,False,0.0001,0.67311,0.66655,0.67311,0.17968
Markov_V2_O1,standard,2,2,absolute,True,True,3e-05,0.71864,0.68479,0.71864,0.17988
Markov_V2_O1,standard,1,1,absolute,False,True,0.0005,0.73618,0.73619,0.73618,0.18005
Markov_V2_O1,standard,1,1,rope,True,True,0.0001,0.45519,0.45659,0.45519,0.18175
Markov_V2_O1,standard,2,1,rpe,False,True,3e-05,0.84249,0.84288,0.84249,0.18623
Markov_V2_O1,standard,1,2,rope,False,True,0.0005,0.43188,0.43585,0.43188,0.18651
Markov_V2_O1,standard,2,1,rope,True,True,0.0001,0.46206,0.46278,0.46206,0.18668
Markov_V2_O1,standard,2,2,rpe,True,False,0.0005,0.86558,0.85309,0.86558,0.20005
Markov_V2_O1,standard,1,2,rpe,True,True,0.0005,0.7131,0.70128,0.7131,0.20088
Markov_V2_O1,standard,2,2,rope,False,False,3e-05,0.68745,0.68111,0.68745,0.20167
Markov_V2_O1,standard,1,1,rope,False,False,3e-05,0.78648,0.7884,0.78648,0.20461
Markov_V2_O1,standard,2,2,absolute,False,True,3e-05,0.79262,0.79924,0.79262,0.20838
Markov_V2_O1,standard,1,1,rope,False,False,0.0005,0.68296,0.67239,0.68296,0.23712
Markov_V2_O1,standard,1,2,absolute,True,True,0.0001,0.82081,0.82943,0.82081,0.23792
Markov_V2_O1,standard,1,1,rpe,True,False,3e-05,0.64005,0.63718,0.64005,0.24543
Markov_V2_O1,standard,1,1,absolute,True,False,3e-05,0.83476,0.83613,0.83476,0.25696
Markov_V2_O1,standard,2,2,rope,False,False,0.0005,0.75559,0.75381,0.75559,0.25966
Markov_V2_O1,standard,2,1,rope,True,True,0.0005,0.90918,0.8941,0.90918,0.26102
Markov_V2_O1,standard,2,2,rope,False,False,0.0001,0.79474,0.79827,0.79474,0.26543
Markov_V2_O1,standard,2,1,rope,False,False,0.0005,0.4378,0.44089,0.4378,0.26689
Markov_V2_O1,standard,1,1,rpe,True,True,3e-05,0.66117,0.65908,0.66117,0.27604
Markov_V2_O1,standard,1,2,rope,False,True,3e-05,0.79817,0.79022,0.79817,0.28133
Markov_V2_O1,standard,2,1,rope,False,True,0.0005,0.955,0.9491,0.955,0.28656
Markov_V2_O1,standard,1,2,rope,True,True,0.0001,0.32439,0.3239,0.32439,0.2965
Markov_V2_O1,standard,2,2,rope,False,True,3e-05,0.86134,0.86231,0.86134,0.30527
Markov_V2_O1,standard,1,2,absolute,False,True,3e-05,0.77472,0.76989,0.77472,0.31041
Markov_V2_O1,standard,2,2,absolute,True,False,0.0005,0.7111,0.71049,0.7111,0.31438
Markov_V2_O1,standard,2,2,rpe,False,False,0.0005,0.83866,0.83553,0.83866,0.34415
Markov_V2_O1,standard,2,2,rpe,True,False,0.0001,1.00888,1.02487,1.00888,0.34557
Markov_V2_O1,standard,1,1,rope,False,True,0.0001,1.06411,1.03485,1.06411,0.34694
Markov_V2_O1,standard,1,2,absolute,False,False,3e-05,0.85921,0.85148,0.85921,0.36717
Markov_V2_O1,standard,1,1,rope,True,True,0.0005,1.04521,1.04706,1.04521,0.37012
Markov_V2_O1,standard,2,1,absolute,True,False,3e-05,0.62626,0.62698,0.62626,0.37689
Markov_V2_O1,standard,1,2,rpe,False,True,3e-05,0.70397,0.70431,0.70397,0.37974
Markov_V2_O1,standard,1,1,rpe,True,False,0.0005,0.81635,0.81326,0.81635,0.38974
Markov_V2_O1,standard,2,1,rope,False,False,0.0001,0.46544,0.46508,0.46544,0.41272
Markov_V2_O1,standard,1,1,rpe,False,False,3e-05,0.8646,0.86264,0.8646,0.45144
Markov_V2_O1,standard,2,1,rope,True,True,3e-05,1.14291,1.1438,1.14291,0.45375
Markov_V2_O1,standard,1,2,absolute,True,False,0.0005,0.87351,0.86816,0.87351,0.46394
Markov_V2_O1,standard,2,1,absolute,True,True,0.0005,1.03165,1.02443,1.03165,0.49355
Markov_V2_O1,standard,2,1,rope,False,False,3e-05,0.94934,0.95273,0.94934,0.49595
Markov_V2_O1,standard,1,2,rope,True,True,3e-05,0.94213,0.94096,0.94213,0.49758
Markov_V2_O1,standard,2,1,absolute,False,True,0.0005,0.89549,0.89286,0.89549,0.49973
Markov_V2_O1,standard,1,2,rope,False,False,3e-05,1.1441,1.1334,1.1441,0.50186
Markov_V2_O1,standard,2,2,rope,True,False,3e-05,0.86177,0.86064,0.86177,0.51045
Markov_V2_O1,standard,1,1,absolute,True,False,0.0005,0.96704,0.97371,0.96704,0.51464
Markov_V2_O1,standard,1,1,rpe,True,True,0.0001,0.76775,0.76621,0.76775,0.51616
Markov_V2_O1,standard,2,1,absolute,True,False,0.0005,1.0857,1.08741,1.0857,0.52598
Markov_V2_O1,standard,2,1,absolute,False,True,3e-05,1.03399,1.02708,1.03399,0.52629
Markov_V2_O1,standard,2,1,absolute,False,True,0.0001,1.00438,1.0103,1.00438,0.5371
Markov_V2_O1,standard,1,2,absolute,True,True,0.0005,1.1362,1.13642,1.1362,0.54504
Markov_V2_O1,standard,2,2,absolute,True,True,0.0005,1.15329,1.14215,1.15329,0.55548
Markov_V2_O1,standard,2,1,absolute,False,False,3e-05,0.66691,0.66662,0.66691,0.55659
Markov_V2_O1,standard,1,1,absolute,False,True,3e-05,1.1321,1.12472,1.1321,0.5693
Markov_V2_O1,standard,2,2,rpe,False,True,3e-05,1.20325,1.1822,1.20325,0.57046
Markov_V2_O1,standard,1,1,rpe,True,True,0.0005,1.09865,1.10359,1.09865,0.57514
Markov_V2_O1,standard,1,2,rpe,False,False,0.0001,0.82685,0.82768,0.82685,0.57774
Markov_V2_O1,standard,1,2,rope,True,False,0.0005,0.80132,0.80074,0.80132,0.57824
Markov_V2_O1,standard,2,1,absolute,True,True,0.0001,1.0439,1.05011,1.0439,0.58133
Markov_V2_O1,standard,2,2,rpe,True,False,3e-05,0.91698,0.91422,0.91698,0.6234
Markov_V2_O1,standard,1,1,rpe,False,True,0.0001,1.14495,1.15467,1.14495,0.63132
Markov_V2_O1,standard,2,1,rpe,True,False,0.0001,1.08688,1.08597,1.08688,0.65116
Markov_V2_O1,standard,2,2,rope,False,True,0.0005,1.06712,1.06756,1.06712,0.659
Markov_V2_O1,standard,1,1,rope,False,True,3e-05,1.31058,1.30629,1.31058,0.66758
Markov_V2_O1,standard,1,1,absolute,True,True,0.0005,1.28853,1.29112,1.28853,0.66873
Markov_V2_O1,standard,1,2,rpe,True,False,0.0001,1.19426,1.20215,1.19426,0.69984
Markov_V2_O1,standard,2,1,rope,True,False,0.0001,1.2841,1.26838,1.2841,0.70532
Markov_V2_O1,standard,1,1,rope,True,False,3e-05,1.2571,1.26216,1.2571,0.71196
Markov_V2_O1,standard,2,2,absolute,True,False,0.0001,1.30679,1.3116,1.30679,0.71275
Markov_V2_O1,standard,2,1,rope,False,True,0.0001,1.3087,1.29362,1.3087,0.71683
Markov_V2_O1,standard,1,2,rope,True,False,0.0001,0.81507,0.81391,0.81507,0.72042
Markov_V2_O1,standard,2,1,rpe,False,False,3e-05,1.35916,1.36552,1.35916,0.74017
Markov_V2_O1,standard,2,2,rpe,False,True,0.0005,1.33679,1.36718,1.33679,0.74259
Markov_V2_O1,standard,2,1,rpe,False,False,0.0001,1.30452,1.31028,1.30452,0.78615
Markov_V2_O1,standard,1,1,absolute,False,False,3e-05,1.44577,1.43846,1.44577,0.79101
Markov_V2_O1,standard,2,1,rpe,False,True,0.0005,1.23247,1.23671,1.23247,0.80651
Markov_V2_O1,standard,1,1,absolute,False,True,0.0001,1.30716,1.30668,1.30716,0.84067
Markov_V2_O1,standard,2,1,rpe,True,True,0.0001,1.50293,1.52051,1.50293,0.86212
Markov_V2_O1,standard,2,1,rpe,True,True,0.0005,1.43845,1.46001,1.43845,0.8762
Markov_V2_O1,standard,2,1,absolute,True,True,3e-05,1.38848,1.38336,1.38848,0.87793
Markov_V2_O1,standard,1,1,rpe,False,True,0.0005,1.07868,1.07615,1.07868,0.87811
Markov_V2_O1,standard,2,2,rpe,True,True,0.0001,1.01335,1.01166,1.01335,0.88903
Markov_V2_O1,standard,1,2,absolute,True,False,0.0001,1.57469,1.55975,1.57469,0.89258
Markov_V2_O1,standard,2,2,rope,False,True,0.0001,0.98102,0.98046,0.98102,0.89643
Markov_V2_O1,standard,1,1,absolute,False,False,0.0001,1.48,1.56072,1.48,0.90283
Markov_V2_O1,standard,2,1,absolute,False,False,0.0005,1.31516,1.3133,1.31516,0.90444
Markov_V2_O1,standard,2,1,rpe,True,False,3e-05,1.37713,1.38092,1.37713,0.93326
Markov_V2_O1,standard,2,1,rpe,True,False,0.0005,1.40946,1.4186,1.40946,0.98236
Markov_V2_O1,standard,1,1,absolute,True,True,0.0001,1.37134,1.36351,1.37134,1.03705
Markov_V2_O1,standard,2,1,rpe,False,True,0.0001,1.64347,1.65673,1.64347,1.04114
Markov_V2_O1,standard,2,2,absolute,False,True,0.0001,1.50948,1.49823,1.50948,1.04805
Markov_V2_O1,standard,2,1,rpe,True,True,3e-05,1.52461,1.51514,1.52461,1.09071
Markov_V2_O1,standard,1,1,rope,False,True,0.0005,1.78935,1.81323,1.78935,1.13961
Markov_V2_O1,standard,1,1,absolute,False,False,0.0005,1.53211,1.54105,1.53211,1.15798
Markov_V2_O1,standard,1,2,rpe,False,True,0.0001,1.56471,1.57606,1.56471,1.19628
Markov_V2_O1,standard,1,2,rope,True,True,0.0005,1.51411,1.52381,1.51411,1.20103
Markov_V2_O1,standard,2,2,rope,True,False,0.0005,1.74928,1.74085,1.74928,1.21523
Markov_V2_O1,standard,1,2,rope,False,False,0.0001,1.84883,1.8519,1.84883,1.28613
Markov_V2_O1,standard,2,1,absolute,False,False,0.0001,1.69125,1.68034,1.69125,1.29304
Markov_V2_O1,standard,2,2,rope,True,True,0.0005,1.36343,1.36571,1.36343,1.32959
Markov_V2_O1,standard,2,2,absolute,False,True,0.0005,2.29815,2.28043,2.29815,1.82979
Markov_V2_O1,standard,1,2,absolute,True,False,3e-05,2.33768,2.33444,2.33768,1.83157
Markov_V2_O1,standard,2,2,rpe,False,False,3e-05,2.68258,2.67897,2.68258,2.65832
Markov_V2_O2,linear,1,1,rope,True,True,0.0001,0.53002,0.53633,0.53002,0.05518
Markov_V2_O2,linear,2,2,absolute,False,True,3e-05,0.57701,0.57649,0.57701,0.05746
Markov_V2_O2,linear,2,1,rope,False,True,0.0001,0.66807,0.66592,0.66807,0.06214
Markov_V2_O2,linear,1,1,rope,False,False,3e-05,0.69942,0.6969,0.69942,0.07017
Markov_V2_O2,linear,1,1,rope,False,False,0.0005,0.58455,0.58603,0.58455,0.07091
Markov_V2_O2,linear,2,2,absolute,True,True,3e-05,0.71792,0.71498,0.71792,0.07562
Markov_V2_O2,linear,1,2,absolute,True,False,0.0001,0.67537,0.66878,0.67537,0.07726
Markov_V2_O2,linear,2,1,rope,False,False,0.0001,0.66564,0.6628,0.66564,0.07764
Markov_V2_O2,linear,2,2,rope,True,True,3e-05,0.57627,0.57573,0.57627,0.07837
Markov_V2_O2,linear,2,2,rope,False,True,0.0005,0.62468,0.62185,0.62468,0.0817
Markov_V2_O2,linear,2,1,absolute,True,True,0.0005,0.65005,0.65434,0.65005,0.08588
Markov_V2_O2,linear,2,2,rope,True,False,3e-05,0.70722,0.70986,0.70722,0.10825
Markov_V2_O2,linear,1,2,absolute,True,True,3e-05,0.66995,0.67154,0.66995,0.11264
Markov_V2_O2,linear,2,1,rope,True,False,0.0001,0.5338,0.54164,0.5338,0.11434
Markov_V2_O2,linear,2,1,absolute,True,True,0.0001,0.40214,0.39744,0.40214,0.11768
Markov_V2_O2,linear,1,1,absolute,False,False,3e-05,0.27172,0.27542,0.27172,0.12452
Markov_V2_O2,linear,2,1,absolute,False,False,3e-05,0.66781,0.66785,0.66781,0.12897
Markov_V2_O2,linear,2,2,absolute,False,False,0.0005,0.66155,0.661,0.66155,0.13963
Markov_V2_O2,linear,2,2,rope,True,True,0.0005,0.6946,0.69375,0.6946,0.14035
Markov_V2_O2,linear,2,1,absolute,True,False,0.0005,0.75858,0.75371,0.75858,0.14806
Markov_V2_O2,linear,2,1,rope,True,False,3e-05,0.58043,0.58254,0.58043,0.15033
Markov_V2_O2,linear,2,2,absolute,True,False,0.0001,0.54495,0.54525,0.54495,0.15786
Markov_V2_O2,linear,2,2,absolute,False,True,0.0005,0.73789,0.74295,0.73789,0.17421
Markov_V2_O2,linear,2,2,rope,True,False,0.0005,0.52774,0.5314,0.52774,0.19514
Markov_V2_O2,linear,2,1,absolute,True,False,0.0001,0.84594,0.85275,0.84594,0.19537
Markov_V2_O2,linear,1,1,rope,True,False,0.0001,0.4053,0.40323,0.4053,0.19782
Markov_V2_O2,linear,1,1,absolute,True,False,3e-05,0.72322,0.72471,0.72322,0.20722
Markov_V2_O2,linear,1,1,absolute,False,False,0.0005,0.81452,0.81298,0.81452,0.21407
Markov_V2_O2,linear,1,2,absolute,True,False,3e-05,0.57462,0.5753,0.57462,0.22121
Markov_V2_O2,linear,1,1,absolute,False,False,0.0001,0.76012,0.75886,0.76012,0.22613
Markov_V2_O2,linear,1,2,rope,True,True,3e-05,0.82211,0.80521,0.82211,0.22849
Markov_V2_O2,linear,2,2,rope,True,False,0.0001,0.82026,0.82618,0.82026,0.23153
Markov_V2_O2,linear,1,1,absolute,False,True,3e-05,0.70738,0.70521,0.70738,0.23219
Markov_V2_O2,linear,2,1,absolute,False,False,0.0005,0.81943,0.81778,0.81943,0.23613
Markov_V2_O2,linear,1,2,rope,False,True,0.0005,0.75882,0.75229,0.75882,0.25201
Markov_V2_O2,linear,2,1,absolute,False,False,0.0001,0.78104,0.78918,0.78104,0.25519
Markov_V2_O2,linear,2,2,rope,False,True,3e-05,0.70918,0.70894,0.70918,0.25788
Markov_V2_O2,linear,2,2,absolute,False,True,0.0001,0.41558,0.41732,0.41558,0.26014
Markov_V2_O2,linear,1,2,absolute,False,False,0.0001,0.85674,0.85046,0.85674,0.2623
Markov_V2_O2,linear,2,2,absolute,False,False,0.0001,0.70801,0.70812,0.70801,0.27252
Markov_V2_O2,linear,1,2,rope,False,True,3e-05,0.82112,0.81756,0.82112,0.28354
Markov_V2_O2,linear,2,1,absolute,False,True,3e-05,0.75753,0.76479,0.75753,0.28433
Markov_V2_O2,linear,1,2,rope,True,True,0.0005,0.48269,0.47663,0.48269,0.28663
Markov_V2_O2,linear,1,1,absolute,True,True,3e-05,0.84779,0.84063,0.84779,0.29163
Markov_V2_O2,linear,1,1,absolute,True,True,0.0005,0.75373,0.74777,0.75373,0.29241
Markov_V2_O2,linear,1,2,absolute,False,False,3e-05,0.94762,0.9604,0.94762,0.30296
Markov_V2_O2,linear,2,1,absolute,True,False,3e-05,0.86679,0.86883,0.86679,0.30314
Markov_V2_O2,linear,1,1,rope,False,False,0.0001,0.96932,0.9535,0.96932,0.3138
Markov_V2_O2,linear,1,2,rope,True,False,0.0005,0.88716,0.88909,0.88716,0.31502
Markov_V2_O2,linear,1,1,rope,False,True,3e-05,0.73536,0.73331,0.73536,0.31623
Markov_V2_O2,linear,1,2,absolute,False,True,0.0001,0.74395,0.74126,0.74395,0.31823
Markov_V2_O2,linear,2,1,rope,True,True,3e-05,0.71834,0.71925,0.71834,0.33733
Markov_V2_O2,linear,2,2,rope,False,False,0.0005,0.77365,0.77487,0.77365,0.346
Markov_V2_O2,linear,2,2,rope,False,False,0.0001,0.95588,0.94527,0.95588,0.34973
Markov_V2_O2,linear,1,1,absolute,True,False,0.0005,0.84318,0.84644,0.84318,0.3624
Markov_V2_O2,linear,2,1,rope,False,True,0.0005,0.82694,0.82621,0.82694,0.36281
Markov_V2_O2,linear,1,1,rope,True,False,0.0005,0.69454,0.70009,0.69454,0.37136
Markov_V2_O2,linear,2,2,absolute,True,True,0.0001,0.84357,0.85442,0.84357,0.37537
Markov_V2_O2,linear,2,2,absolute,True,False,3e-05,1.02752,1.00553,1.02752,0.38397
Markov_V2_O2,linear,1,2,absolute,True,True,0.0005,1.02799,1.02648,1.02799,0.40608
Markov_V2_O2,linear,1,1,rope,True,True,0.0005,0.79479,0.79818,0.79479,0.41442
Markov_V2_O2,linear,2,2,absolute,False,False,3e-05,0.95715,0.95078,0.95715,0.42138
Markov_V2_O2,linear,1,2,rope,True,False,0.0001,0.99872,0.99364,0.99872,0.42768
Markov_V2_O2,linear,1,2,absolute,True,True,0.0001,0.7967,0.79814,0.7967,0.43469
Markov_V2_O2,linear,1,2,rope,False,False,3e-05,0.7435,0.74385,0.7435,0.43557
Markov_V2_O2,linear,2,1,rope,True,True,0.0001,0.85634,0.86172,0.85634,0.44343
Markov_V2_O2,linear,2,1,absolute,False,True,0.0005,0.69308,0.69283,0.69308,0.45044
Markov_V2_O2,linear,1,2,absolute,False,True,3e-05,1.03698,1.00289,1.03698,0.45084
Markov_V2_O2,linear,1,2,rope,False,True,0.0001,0.86006,0.86022,0.86006,0.45944
Markov_V2_O2,linear,1,2,absolute,False,False,0.0005,1.03914,1.04333,1.03914,0.48409
Markov_V2_O2,linear,2,1,rope,False,False,3e-05,0.66751,0.66758,0.66751,0.50721
Markov_V2_O2,linear,2,2,rope,False,True,0.0001,1.12164,1.11905,1.12164,0.51213
Markov_V2_O2,linear,2,2,rope,True,True,0.0001,0.84736,0.84856,0.84736,0.52186
Markov_V2_O2,linear,1,2,rope,False,False,0.0005,1.04,1.05623,1.04,0.5868
Markov_V2_O2,linear,1,1,absolute,True,False,0.0001,1.06156,1.04386,1.06156,0.59298
Markov_V2_O2,linear,1,1,rope,True,False,3e-05,0.9626,0.97359,0.9626,0.59298
Markov_V2_O2,linear,2,1,absolute,True,True,3e-05,1.05889,1.07086,1.05889,0.60675
Markov_V2_O2,linear,1,2,rope,False,False,0.0001,1.22481,1.21302,1.22481,0.65025
Markov_V2_O2,linear,1,1,absolute,False,True,0.0005,1.11681,1.1278,1.11681,0.67211
Markov_V2_O2,linear,1,1,rope,True,True,3e-05,1.24469,1.2522,1.24469,0.69772
Markov_V2_O2,linear,2,1,rope,False,False,0.0005,1.20927,1.22273,1.20927,0.71575
Markov_V2_O2,linear,2,1,rope,True,False,0.0005,1.18197,1.17512,1.18197,0.76169
Markov_V2_O2,linear,1,2,rope,True,False,3e-05,1.19989,1.20321,1.19989,0.77943
Markov_V2_O2,linear,2,1,absolute,False,True,0.0001,1.2954,1.28894,1.2954,0.7818
Markov_V2_O2,linear,2,1,rope,False,True,3e-05,1.30348,1.30657,1.30348,0.78241
Markov_V2_O2,linear,1,2,absolute,True,False,0.0005,1.32476,1.33026,1.32476,0.85114
Markov_V2_O2,linear,2,2,absolute,True,True,0.0005,1.16098,1.16554,1.16098,0.87404
Markov_V2_O2,linear,1,1,absolute,True,True,0.0001,0.9544,0.95477,0.9544,0.94852
Markov_V2_O2,linear,1,1,rope,False,True,0.0001,1.19829,1.21121,1.19829,0.9531
Markov_V2_O2,linear,1,2,rope,True,True,0.0001,1.56674,1.56164,1.56674,0.95523
Markov_V2_O2,linear,2,2,rope,False,False,3e-05,1.27375,1.26452,1.27375,1.02781
Markov_V2_O2,linear,2,1,rope,True,True,0.0005,1.56614,1.54586,1.56614,1.13944
Markov_V2_O2,linear,1,1,absolute,False,True,0.0001,1.76078,1.75632,1.76078,1.18881
Markov_V2_O2,linear,1,2,absolute,False,True,0.0005,1.75916,1.73359,1.75916,1.38197
Markov_V2_O2,linear,1,1,rope,False,True,0.0005,1.81149,1.81405,1.81149,1.62501
Markov_V2_O2,linear,2,2,absolute,True,False,0.0005,2.35266,2.30251,2.35266,1.88103
Markov_V2_O2,performer,1,1,absolute,False,True,0.0001,0.60697,0.60088,0.60697,0.02365
Markov_V2_O2,performer,2,1,rope,True,True,3e-05,0.55465,0.55783,0.55465,0.04474
Markov_V2_O2,performer,1,1,rope,False,True,0.0005,0.6643,0.6636,0.6643,0.04672
Markov_V2_O2,performer,2,1,rope,False,False,3e-05,0.72224,0.72115,0.72224,0.08755
Markov_V2_O2,performer,2,2,absolute,False,True,3e-05,0.61448,0.60607,0.61448,0.09358
Markov_V2_O2,performer,1,1,rope,False,True,3e-05,0.69134,0.69188,0.69134,0.10176
Markov_V2_O2,performer,1,2,rope,False,False,0.0005,0.66906,0.667,0.66906,0.11863
Markov_V2_O2,performer,1,1,rope,False,False,3e-05,0.59404,0.60289,0.59404,0.12483
Markov_V2_O2,performer,2,1,rope,True,True,0.0001,0.66231,0.6592,0.66231,0.12595
Markov_V2_O2,performer,2,1,absolute,False,False,3e-05,0.49875,0.49456,0.49875,0.14156
Markov_V2_O2,performer,2,2,absolute,False,False,3e-05,0.69524,0.69605,0.69524,0.1429
Markov_V2_O2,performer,2,2,absolute,True,False,0.0001,0.68124,0.68543,0.68124,0.14756
Markov_V2_O2,performer,2,2,rope,True,True,0.0005,0.77198,0.77057,0.77198,0.15567
Markov_V2_O2,performer,1,1,rope,False,False,0.0001,0.63696,0.6346,0.63696,0.15594
Markov_V2_O2,performer,2,2,rope,True,True,3e-05,0.69931,0.68667,0.69931,0.15938
Markov_V2_O2,performer,1,1,absolute,False,False,0.0001,0.78166,0.78163,0.78166,0.15979
Markov_V2_O2,performer,1,1,rope,False,True,0.0001,0.71967,0.71966,0.71967,0.16278
Markov_V2_O2,performer,1,2,absolute,True,True,3e-05,0.78404,0.78299,0.78404,0.16534
Markov_V2_O2,performer,2,2,absolute,False,False,0.0005,0.79867,0.79392,0.79867,0.17621
Markov_V2_O2,performer,1,2,absolute,True,False,0.0005,0.67798,0.68831,0.67798,0.17703
Markov_V2_O2,performer,2,1,absolute,True,False,0.0001,0.28736,0.28991,0.28736,0.1792
Markov_V2_O2,performer,2,1,absolute,False,False,0.0001,0.68917,0.68921,0.68917,0.17924
Markov_V2_O2,performer,1,1,absolute,True,False,0.0001,0.71647,0.71576,0.71647,0.18014
Markov_V2_O2,performer,1,1,absolute,True,False,0.0005,0.60365,0.59596,0.60365,0.18295
Markov_V2_O2,performer,2,2,rope,False,True,0.0005,0.72333,0.72665,0.72333,0.18797
Markov_V2_O2,performer,2,1,absolute,False,True,3e-05,0.74356,0.74464,0.74356,0.19582
Markov_V2_O2,performer,1,2,rope,True,True,3e-05,0.71237,0.71199,0.71237,0.19778
Markov_V2_O2,performer,2,1,rope,False,True,0.0005,0.66033,0.66333,0.66033,0.20252
Markov_V2_O2,performer,2,2,absolute,False,True,0.0001,0.75003,0.75414,0.75003,0.219
